id,pays,code_insee,commune,departement,region,org_lon,org_lat,org_precision,org_methode,org_adresse,org_source,ctrl_lieu,ctrl_lon,ctrl_lat,ctrl_precision,drapeaux
2018-8136c8b8-1,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2874,48.8946,commune,
2018-b42e2468-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-1af4215e-1,FR,13055,Marseille,13,93,5.3806,43.2803,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.3806,43.2803,commune,
2018-75313abe-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-4276bc86-1,FR,94037,Gentilly,94,11,2.3426,48.8120,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3426,48.8120,commune,
2018-aebb90c7-1,FR,94081,Vitry-sur-Seine,94,11,2.3951,48.7893,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3951,48.7893,commune,
2018-42a6a334-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-ec6c0472-1,FR,78686,Viroflay,78,11,2.1725,48.8017,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.1725,48.8017,commune,
2018-85743050-1,FR,92004,Asnières-sur-Seine,92,11,2.2935,48.9181,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2935,48.9181,commune,
2018-8ac74ba2-1,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2874,48.8946,commune,
2018-8ac74ba2-2,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2874,48.8946,commune,
2018-390dc236-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-390dc236-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-5ab5d35f-1,FR,77238,Jouarre,77,11,3.1159,48.9053,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1159,48.9053,commune,
2018-a57ac2f3-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-a57ac2f3-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-62363444-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-303687da-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-486a203c-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-04c2516e-1,FR,59350,Lille,59,32,3.0468,50.6311,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0468,50.6311,commune,
2018-e39cdeec-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-7ce86f29-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-7ce86f29-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-859daee4-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-2368f944-1,FR,94011,Bonneuil-sur-Marne,94,11,2.4930,48.7721,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4930,48.7721,commune,
2018-99a1002a-1,FR,92026,Courbevoie,92,11,2.2574,48.8976,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2574,48.8976,commune,
2018-99a1002a-2,FR,92026,Courbevoie,92,11,2.2574,48.8976,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2574,48.8976,commune,
2018-c86fe5b4-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-52c0ad4f-1,FR,59606,Valenciennes,59,32,3.5142,50.3620,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.5142,50.3620,commune,
2018-994ede45-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-0d3e2d7e-1,FR,93070,Saint-Ouen-sur-Seine,93,11,2.3329,48.9118,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.3329,48.9118,commune,
2018-0d3e2d7e-2,FR,93070,Saint-Ouen-sur-Seine,93,11,2.3329,48.9118,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.3329,48.9118,commune,
2018-89334c88-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-9250b8b4-1,FR,33063,Bordeaux,33,75,-0.5848,44.8624,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5848,44.8624,commune,
2018-9250b8b4-2,FR,33063,Bordeaux,33,75,-0.5848,44.8624,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5848,44.8624,commune,
2018-a036939b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-5637d09e-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-5962698d-1,FR,91228,Évry-Courcouronnes,91,11,2.4313,48.6287,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.4313,48.6287,commune,
2018-ddb87861-1,FR,93077,Villemomble,93,11,2.5085,48.8866,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.5085,48.8866,commune,
2018-239da361-1,FR,31555,Toulouse,31,76,1.4328,43.6007,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.4328,43.6007,commune,
2018-e0220f5e-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-4c44fc5e-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-8d3c486d-1,FR,92012,Boulogne-Billancourt,92,11,2.2429,48.8375,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2429,48.8375,commune,
2018-e5df340b-1,FR,59368,La Madeleine,59,32,3.0699,50.6541,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0699,50.6541,commune,
2018-ac93ddfd-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-85cb0d70-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-ce8ccdb9-1,FR,59205,Escaudain,59,32,3.3388,50.3330,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.3388,50.3330,commune,
2018-bb5e888e-1,FR,94081,Vitry-sur-Seine,94,11,2.3951,48.7893,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3951,48.7893,commune,
2018-4cca03ac-1,FR,86068,Chaunay,86,75,0.1674,46.1986,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,0.1674,46.1986,commune,departement_contredit_par_ville
2018-38bacd90-1,FR,31113,Castanet-Tolosan,31,76,1.5069,43.5083,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.5069,43.5083,commune,
2018-da1f2c5b-1,FR,94046,Maisons-Alfort,94,11,2.4400,48.8017,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4400,48.8017,commune,
2018-90955038-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-bd62ca14-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-9b9d6639-1,FR,95091,Bouffémont,95,11,2.2995,49.0406,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2995,49.0406,commune,
2018-526f18e7-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-686ac541-1,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,
2018-686ac541-2,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,
2018-0f98ba91-1,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,
2018-0f98ba91-2,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,
2018-686ac541-3,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,
2018-0f98ba91-3,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,
2018-8ad61dce-1,FR,69123,Lyon,69,84,4.8351,45.7580,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.8351,45.7580,commune,
2018-e77bb43d-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-e77bb43d-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-63e8e231-1,FR,31555,Toulouse,31,76,1.4328,43.6007,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.4328,43.6007,commune,
2018-20939a80-1,FR,64122,Biarritz,64,75,-1.5557,43.4709,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-1.5557,43.4709,commune,
2018-2e3b169b-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-6ba86a99-1,FR,13001,Aix-en-Provence,13,93,5.3879,43.5360,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.3879,43.5360,commune,
2018-b04e52f5-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-b04e52f5-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-65c9ef40-1,FR,92026,Courbevoie,92,11,2.2574,48.8976,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2574,48.8976,commune,
2018-77f47839-1,FR,13055,Marseille,13,93,5.3806,43.2803,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.3806,43.2803,commune,
2018-582ebad2-1,FR,92025,Colombes,92,11,2.2469,48.9218,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2469,48.9218,commune,
2018-fdb2ddae-1,FR,69123,Lyon,69,84,4.8351,45.7580,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.8351,45.7580,commune,
2018-3ed6c398-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-7e2e98c9-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-a511c253-1,FR,02691,Saint-Quentin,02,32,3.2790,49.8475,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.2790,49.8475,commune,
2018-9fdcb1c1-1,FR,13001,Aix-en-Provence,13,93,5.3879,43.5360,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.3879,43.5360,commune,
2018-3beebf94-1,FR,31555,Toulouse,31,76,1.4328,43.6007,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.4328,43.6007,commune,
2018-75cd3532-1,FR,59646,Wasquehal,59,32,3.1296,50.6726,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1296,50.6726,commune,
2018-bdd263de-1,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,
2018-bdd263de-2,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,
2018-ea398b4a-1,FR,59512,Roubaix,59,32,3.1843,50.6887,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1843,50.6887,commune,
2018-267810d0-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-dfbec2db-1,FR,91477,Palaiseau,91,11,2.2293,48.7155,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2293,48.7155,commune,
2018-8eeadd60-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-ad0eca64-1,FR,69244,Tassin-la-Demi-Lune,69,84,4.7521,45.7637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.7521,45.7637,commune,
2018-7cf7cee7-1,FR,92040,Issy-les-Moulineaux,92,11,2.2628,48.8240,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2628,48.8240,commune,
2018-d8dafd5a-1,FR,38185,Grenoble,38,84,5.7155,45.1842,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.7155,45.1842,commune,
2018-d22405e3-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-2e22f7ba-1,FR,92004,Asnières-sur-Seine,92,11,2.2935,48.9181,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2935,48.9181,commune,
2018-8c38ea59-1,FR,13001,Aix-en-Provence,13,93,5.3879,43.5360,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.3879,43.5360,commune,
2018-5db809f9-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-d7d5892e-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-d7d5892e-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-812a72f6-1,FR,93061,Le Pré-Saint-Gervais,93,11,2.4054,48.8840,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4054,48.8840,commune,
2018-812a72f6-2,FR,93061,Le Pré-Saint-Gervais,93,11,2.4054,48.8840,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4054,48.8840,commune,
2018-57730c92-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-3e9dd7b4-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-0afd11fa-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,
2018-c92fa07b-1,FR,92050,Nanterre,92,11,2.2018,48.8974,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-9926c4b8-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-18ed1607-1,FR,89162,Évry,89,27,3.2611,48.2681,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,departement_contredit_par_ville
2018-ba0e68be-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-7d0c1d8d-1,FR,91207,Égly,91,11,2.2183,48.5778,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-b3407cac-1,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-b6141922-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-22fef8cb-1,FR,33063,Bordeaux,33,75,-0.5848,44.8624,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-b512d508-1,FR,69123,Lyon,69,84,4.8351,45.7580,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-0dcfaa49-1,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-0d016be6-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-d7755112-1,FR,60057,Beauvais,60,32,2.0877,49.4425,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-34373ced-1,FR,13055,Marseille,13,93,5.3806,43.2803,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-b886a7ea-1,FR,92012,Boulogne-Billancourt,92,11,2.2429,48.8375,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-4613c81f-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-fb632403-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-4d157a39-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-5eb5eddf-1,FR,92024,Clichy,92,11,2.3041,48.9041,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-77ffee6c-1,FR,69266,Villeurbanne,69,84,4.8898,45.7719,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-ddf45d21-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-610693c1-1,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-b1c2f7f3-1,FR,17200,Lagord,17,75,-1.1522,46.1851,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-4dc68b36-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-714bdb52-1,FR,02691,Saint-Quentin,02,32,3.2790,49.8475,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-d010bf63-1,FR,94041,Ivry-sur-Seine,94,11,2.3872,48.8125,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-41958422-1,FR,74010,Annecy,74,84,6.1264,45.9024,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-e3c47b13-1,FR,54547,Vandœuvre-lès-Nancy,54,44,6.1603,48.6600,commune,alias,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-cd5b4163-1,FR,52448,Saint-Dizier,52,44,4.9399,48.6319,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-a862948e-1,FR,76540,Rouen,76,28,1.0912,49.4412,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-7fd80a7c-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-cf1b2896-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-67d07fcb-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-e2c4d902-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-c42f29e3-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-3bc1c7ed-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-fe71233a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-8e179a42-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-4edae1fb-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-a26c750e-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-2e444daf-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-701172ea-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-5cdd8be8-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-6e003d73-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-e6ffa027-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
2018-e6ffa027-2,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,cnil,2.307276,48.850654,institution,
